trial_number,seed,score,min_over_groups_min_distance,group_min_distance_q10,mean_group_min_distance,global_mean_nn_distance
29,75313,0.38332801183357046,0.34341956562532744,0.443190681145935,0.566464909200897,0.1781648972198488
221,70907,0.3831643267511394,0.3111718272740381,0.4911530759667913,0.6024238762267972,0.1737327970814917
202,93198,0.3826730294238819,0.35627373561594994,0.4222719701357799,0.5738407313490841,0.1825412495078127
66,81868,0.38190433212254526,0.3112256030941848,0.4879224256650859,0.5774306950824234,0.1847472766295994
198,99860,0.38152366030053453,0.27687123604902575,0.5385022966777977,0.6038293016817005,0.1878584355663954
46,80468,0.38078539314544985,0.30489901717730783,0.49461495709766284,0.59022417951899,0.18603310036615225
67,95560,0.38003676900007005,0.30550081200773305,0.4918407044885756,0.6055299407176705,0.18782428574219137
159,72625,0.3779541181289139,0.3124636315150798,0.4761898480496651,0.5818141746350891,0.1986195423667244
218,41462,0.3771296238683225,0.3152629074304574,0.4699296985251202,0.5912113941977027,0.1873512653731058
96,33178,0.3761026285012568,0.3206114107022624,0.4593394551997484,0.5691329701343372,0.18850843505332907
252,12435,0.3755232476461386,0.31341607874175204,0.4686840010027184,0.5958449248138207,0.18514717948096646
98,92460,0.3751854415482936,0.3303801113311071,0.44239343687407334,0.5889244397485512,0.1955719802223177
269,81630,0.3734776815345878,0.2879899235916677,0.5017093184489679,0.5973246251524229,0.1879771942145148
256,18109,0.3724746677918902,0.32283449772479184,0.4469349228925378,0.5718881600972916,0.187228558653407
206,74302,0.37150759438120345,0.31493660028170867,0.4563640855304456,0.5717661692940113,0.19484462883183126
90,57928,0.37026747529085724,0.29794139676751263,0.4787565930758741,0.5886676939346015,0.18501531671715377
250,95807,0.36734790806912043,0.2869679555426703,0.4879178368587957,0.5851134504516751,0.17967026288123808
264,91317,0.36585026537025,0.26424818508511255,0.5182533857979562,0.5815606258973635,0.18760656354183355
38,23146,0.36528680577956174,0.31538804422420896,0.44013494811259085,0.5803294590307007,0.18738252653031345
277,89020,0.3602865816371356,0.295580534720056,0.457345652012755,0.5902555558448078,0.18929840457143104
287,69262,0.3578327807549867,0.29008512870109077,0.4594542588358306,0.5769590491552756,0.19471989508199858
285,42502,0.35184086109922763,0.2689315133806145,0.4762048826771473,0.5838054304021026,0.18778683606957144
105,66359,0.34667573935331275,0.2545726417945604,0.48483038569144127,0.5937515861429413,0.19120664631641932
61,10561,0.34620158880540725,0.2694187006746874,0.46137592100148705,0.5749991173405332,0.184605366799501
270,94436,0.33934913343938267,0.2550903273842688,0.4657373425220535,0.5846897711270123,0.18511213311602065
149,97451,0.33823470929382393,0.2659370588672766,0.4466811849336449,0.5860595945977076,0.1750731209289414
9,37960,0.3368372384997402,0.26188689583815233,0.44926275249212194,0.5754099679623517,0.18642105841486434
116,30538,0.33515134766699345,0.2944767692514199,0.3961632152903537,0.5324027817370186,0.1938821362573441
278,77883,0.3334303559132411,0.23777477433657207,0.47691372827824463,0.5866439773760365,0.19464247419605446
172,80414,0.3254748603460625,0.20033113828353033,0.5131904434398608,0.5929156733461773,0.18985296002125224
147,72990,0.3217611028254626,0.2444840583967842,0.4376766694684803,0.5854151837905542,0.19049139052252156
19,78089,0.27336365984508787,0.1508613776297289,0.4571170831681263,0.5767134308735224,0.1831882933053308
119,18156,0.27143250979417965,0.16234411128245932,0.4350651075617601,0.5728048674109036,0.193937134851706
